FID,Station_ID,Latitude,Longitude,Input_FID,Area
6483,19997,-41.675,172.925,5292,2.31208
6484,19996,-41.625,172.925,5291,2.31385
6485,19995,-41.575,172.925,5290,2.31563
6486,21236,-41.775,172.725,6524,2.30859
6487,21235,-41.725,172.725,6523,2.31038
6488,21233,-41.625,172.725,6521,2.31395
6489,21232,-41.575,172.725,6520,2.31573
6490,21152,-41.775,172.875,6441,2.30854
6491,21151,-41.725,172.875,6440,2.31032
6492,21150,-41.675,172.875,6439,2.3121
6493,21149,-41.625,172.875,6438,2.31388
6494,21148,-41.575,172.875,6437,2.31565
6495,21012,-41.775,172.675,6302,2.30861
6496,21011,-41.725,172.675,6301,2.3104
6497,21010,-41.675,172.675,6300,2.31219
6498,21009,-41.625,172.675,6299,2.31397
6499,21008,-41.575,172.675,6298,2.31576
6500,20936,-41.775,172.825,6226,2.30855
6501,20935,-41.725,172.825,6225,2.31034
6502,20934,-41.675,172.825,6224,2.31212
6503,20933,-41.625,172.825,6223,2.3139
6504,20932,-41.575,172.825,6222,2.31568
6505,20081,-41.775,172.625,5376,2.30864
6506,20080,-41.725,172.625,5375,2.31043
6507,20079,-41.675,172.625,5374,2.31221
6508,20078,-41.625,172.625,5373,2.314
6509,20077,-41.575,172.625,5372,2.31579
6510,19976,-41.775,172.775,5271,2.30857
6511,19975,-41.725,172.775,5270,2.31036
6512,19974,-41.675,172.775,5269,2.31214
6513,19973,-41.625,172.775,5268,2.31392
6514,19972,-41.575,172.775,5267,2.3157
6515,21403,-41.775,172.375,6691,2.30878
6516,21402,-41.725,172.375,6690,2.31057
6517,21401,-41.675,172.375,6689,2.31237
6518,21400,-41.625,172.375,6688,2.31416
6519,21399,-41.575,172.375,6687,2.31595
6520,21343,-41.775,172.575,6631,2.30866
6521,21342,-41.725,172.575,6630,2.31045
6522,21341,-41.675,172.575,6629,2.31224
6523,21340,-41.625,172.575,6628,2.31403
6524,21339,-41.575,172.575,6627,2.31582
6525,21097,-41.775,172.525,6387,2.30869
6526,21096,-41.725,172.525,6386,2.31048
6527,21095,-41.675,172.525,6385,2.31227
6528,21094,-41.625,172.525,6384,2.31406
6529,21093,-41.575,172.525,6383,2.31585
6530,21077,-41.775,172.325,6367,2.30881
6531,21076,-41.725,172.325,6366,2.3106
6532,21075,-41.675,172.325,6365,2.3124
6533,21074,-41.625,172.325,6364,2.3142
6534,21073,-41.575,172.325,6363,2.31599
6535,20872,-41.775,172.475,6162,2.30872
6536,20871,-41.725,172.475,6161,2.31051
6537,20870,-41.675,172.475,6160,2.3123
6538,20869,-41.625,172.475,6159,2.31409
6539,20868,-41.575,172.475,6158,2.31588
6540,19930,-41.775,172.425,5225,2.30875
6541,19929,-41.725,172.425,5224,2.31054
6542,19927,-41.625,172.425,5222,2.31413
6543,19926,-41.575,172.425,5221,2.31592
6544,20988,-41.775,172.275,6278,2.30884
6545,20987,-41.725,172.275,6277,2.31064
6546,20986,-41.675,172.275,6276,2.31244
6547,20985,-41.625,172.275,6275,2.31424
6548,20984,-41.575,172.275,6274,2.31603
6549,20827,-41.775,172.225,6117,2.30887
6550,20826,-41.725,172.225,6116,2.31068
6551,20825,-41.675,172.225,6115,2.31248
6552,20763,-41.625,172.225,6053,2.31427
6553,20762,-41.575,172.225,6052,2.31607
6554,19262,-41.775,172.175,4559,2.30891
6555,19261,-41.725,172.175,4558,2.31071
6556,19260,-41.675,172.175,4557,2.31251
6557,19259,-41.625,172.175,4556,2.31432
6558,19258,-41.575,172.175,4555,2.31612
6559,19080,-41.775,172.125,4378,2.30895
6560,19078,-41.725,172.125,4377,2.31075
6561,19076,-41.625,172.125,4375,2.31436
6562,19075,-41.575,172.125,4374,2.31616
6563,18905,-41.775,172.075,4204,2.30899
6564,18904,-41.725,172.075,4203,2.31079
6565,18903,-41.675,172.075,4202,2.3126
6566,18902,-41.625,172.075,4201,2.3144
6567,18901,-41.575,172.075,4200,2.3162
6568,18741,-41.775,172.025,4040,2.30903
6569,18740,-41.725,172.025,4039,2.31083
6570,18739,-41.675,172.025,4038,2.31264
6571,18738,-41.625,172.025,4037,2.31445
6572,18737,-41.575,172.025,4036,2.31625
6573,19240,-41.775,171.975,4537,2.30907
6574,19239,-41.725,171.975,4536,2.31088
6575,19238,-41.675,171.975,4535,2.31268
6576,19237,-41.625,171.975,4534,2.31449
6577,19236,-41.575,171.975,4533,2.3163
6578,19209,-41.775,171.775,4506,2.30925
6579,19208,-41.725,171.775,4505,2.73399
6580,19059,-41.775,171.925,4358,2.30911
6581,19058,-41.725,171.925,4357,2.31092
6582,19057,-41.675,171.925,4356,2.31273
6583,19056,-41.625,171.925,4355,2.31454
6584,19055,-41.575,171.925,4354,2.30946
6585,19045,-41.775,171.725,4344,2.30929
6586,19044,-41.725,171.725,4343,1.9186
6587,18891,-41.775,171.875,4190,2.30915
6588,18890,-41.725,171.875,4189,2.31097
6589,18889,-41.675,171.875,4188,2.31278
6590,18888,-41.625,171.875,4187,1.97733
6591,18788,-41.775,171.825,4087,2.3092
6592,18734,-41.725,171.825,4033,2.31101
6593,18933,-41.775,171.675,4232,2.66199
6594,18772,-41.775,171.625,4071,2.50026
6595,15674,-41.775,171.575,3932,2.66457
6596,15573,-41.775,171.475,3846,2.04322
6597,19235,-41.525,171.975,4532,2.79475
6598,20983,-41.525,172.275,6273,2.31783
6599,20982,-41.475,172.275,6272,2.31962
6600,20981,-41.425,172.275,6271,2.32142
6601,20980,-41.375,172.275,6270,2.32321
6602,20761,-41.525,172.225,6051,2.31787
6603,20760,-41.475,172.225,6050,2.31967
6604,20759,-41.425,172.225,6049,2.32146
6605,20758,-41.375,172.225,6048,2.32326
6606,19257,-41.525,172.175,4554,2.31792
6607,19207,-41.475,172.175,4504,2.31971
6608,19206,-41.425,172.175,4503,2.32151
6609,19205,-41.375,172.175,4502,2.32331
6610,19074,-41.525,172.125,4373,2.31796
6611,19072,-41.425,172.125,4371,2.32156
6612,19071,-41.375,172.125,4370,3.39694
6613,18900,-41.525,172.075,4199,2.31801
6614,18899,-41.475,172.075,4198,2.31981
6615,18898,-41.425,172.075,4197,3.70164
6616,18736,-41.525,172.025,4035,2.31806
6617,18735,-41.475,172.025,4034,2.88074
6618,21398,-41.525,172.375,6686,2.31775
6619,21397,-41.475,172.375,6685,2.31954
6620,21396,-41.425,172.375,6684,2.32133
6621,21395,-41.375,172.375,6683,2.32312
6622,21338,-41.525,172.575,6626,2.3176
6623,21337,-41.475,172.575,6625,2.31939
6624,21336,-41.425,172.575,6624,2.32117
6625,21335,-41.375,172.575,6623,2.32296
6626,21092,-41.525,172.525,6382,2.31764
6627,21091,-41.475,172.525,6381,2.31942
6628,21090,-41.425,172.525,6380,2.32121
6629,21089,-41.375,172.525,6379,2.323
6630,21072,-41.525,172.325,6362,2.31779
6631,21071,-41.475,172.325,6361,2.31958
6632,21070,-41.425,172.325,6360,2.32137
6633,21069,-41.375,172.325,6359,2.32317
6634,20867,-41.525,172.475,6157,2.31767
6635,20866,-41.475,172.475,6156,2.31946
6636,20865,-41.425,172.475,6155,2.32125
6637,20779,-41.375,172.475,6069,2.32304
6638,19925,-41.525,172.425,5220,2.31771
6639,19923,-41.425,172.425,5218,2.32129
6640,19922,-41.375,172.425,5217,2.32308
6641,21231,-41.525,172.725,6519,2.31751
6642,21229,-41.425,172.725,6517,2.32107
6643,21228,-41.375,172.725,6516,2.32285
6644,21147,-41.525,172.875,6436,2.31743
6645,21146,-41.475,172.875,6435,2.31921
6646,21145,-41.425,172.875,6434,2.32098
6647,21144,-41.375,172.875,6433,2.32276
6648,21007,-41.525,172.675,6297,2.31754
6649,21006,-41.475,172.675,6296,2.31932
6650,21005,-41.425,172.675,6295,2.3211
6651,20931,-41.525,172.825,6221,2.31746
6652,20930,-41.475,172.825,6220,2.31923
6653,20929,-41.425,172.825,6219,2.32101
6654,20928,-41.375,172.825,6218,2.32279
6655,20922,-41.375,172.675,6212,2.32288
6656,20076,-41.525,172.625,5371,2.31757
6657,20075,-41.475,172.625,5370,2.31936
6658,20074,-41.425,172.625,5369,2.32114
6659,20073,-41.375,172.625,5368,2.32292
6660,19971,-41.525,172.775,5266,2.31748
6661,19970,-41.475,172.775,5265,2.31926
6662,19969,-41.425,172.775,5264,2.32104
6663,19968,-41.375,172.775,5263,2.32282
6664,20433,-41.525,173.175,5725,2.31731
6665,20432,-41.475,173.175,5724,2.31908
6666,20431,-41.425,173.175,5723,2.32085
6667,20430,-41.375,173.175,5722,2.65265
6668,20305,-41.525,173.125,5597,2.31733
6669,20304,-41.475,173.125,5596,2.3191
6670,20303,-41.425,173.125,5595,2.32086
6671,20302,-41.375,173.125,5594,2.32263
6672,20279,-41.525,173.075,5571,2.31734
6673,20278,-41.475,173.075,5570,2.31912
6674,20277,-41.425,173.075,5569,2.32089
6675,20276,-41.375,173.075,5568,2.32265
6676,20214,-41.525,172.975,5507,2.31738
6677,20213,-41.475,172.975,5506,2.31916
6678,20212,-41.425,172.975,5505,2.32093
6679,20211,-41.375,172.975,5504,2.3227
6680,20172,-41.525,173.025,5466,2.31736
6681,20170,-41.425,173.025,5464,2.32091
6682,20169,-41.375,173.025,5463,2.32268
6683,19994,-41.525,172.925,5289,2.31741
6684,19993,-41.475,172.925,5288,2.31918
6685,19992,-41.425,172.925,5287,2.32096
6686,19991,-41.375,172.925,5286,2.32273
6687,20725,-41.525,173.275,6016,2.31728
6688,20724,-41.475,173.275,6015,2.31905
6689,20723,-41.425,173.275,6014,2.32081
6690,20722,-41.375,173.275,6013,2.32257
6691,20672,-41.525,173.425,5964,2.31725
6692,20671,-41.475,173.425,5963,2.31901
6693,20670,-41.425,173.425,5962,2.32077
6694,20669,-41.375,173.425,5961,2.32253
6695,20600,-41.525,173.225,5892,2.3173
6696,20599,-41.475,173.225,5891,2.31906
6697,20598,-41.425,173.225,5890,2.32083
6698,20597,-41.375,173.225,5889,2.32259
6699,20555,-41.525,173.375,5847,2.31726
6700,20554,-41.475,173.375,5846,2.31902
6701,20553,-41.425,173.375,5845,2.32078
6702,20552,-41.375,173.375,5844,2.32254
6703,20403,-41.525,173.475,5695,2.31724
6704,20402,-41.475,173.475,5694,2.319
6705,20401,-41.425,173.475,5693,2.32076
6706,20400,-41.375,173.475,5692,2.32252
6707,20397,-41.525,173.325,5689,2.31727
6708,20395,-41.425,173.325,5687,2.3208
6709,20394,-41.375,173.325,5686,2.32256
6710,29625,-41.375,173.625,9935,2.32249
6711,29624,-41.425,173.625,9934,2.32074
6712,29623,-41.525,173.625,9933,2.31723
6713,28558,-41.475,173.675,8868,2.31898
6714,28059,-41.375,173.675,8369,2.32249
6715,28058,-41.525,173.675,8368,2.31723
6716,27530,-41.425,173.675,7840,2.32074
6717,21566,-41.525,173.775,6854,2.31723
6718,21565,-41.475,173.775,6853,2.31898
6719,21564,-41.425,173.775,6852,2.32073
6720,21563,-41.375,173.775,6851,2.32248
6721,21489,-41.525,173.725,6777,2.31723
6722,21488,-41.475,173.725,6776,2.31898
6723,21487,-41.425,173.725,6775,2.32073
6724,21486,-41.375,173.725,6774,2.32248
6725,20651,-41.525,173.575,5943,2.31723
6726,20650,-41.475,173.575,5942,2.31899
6727,20649,-41.425,173.575,5941,2.32075
6728,20648,-41.375,173.575,5940,2.3225
6729,20521,-41.525,173.525,5813,2.31724
6730,20520,-41.475,173.525,5812,2.319
6731,20519,-41.425,173.525,5811,2.32075
6732,20518,-41.375,173.525,5810,2.32251
6733,30705,-41.475,173.975,11015,2.2551
6734,30699,-41.425,173.875,11009,2.31247
6735,30698,-41.475,173.875,11008,2.30743
6736,30688,-41.475,173.825,10998,2.31898
6737,30687,-41.525,173.825,10997,2.31723
6738,30163,-41.425,174.025,10473,1.64637
6739,30162,-41.525,174.025,10472,2.99683
6740,29110,-41.375,173.975,9420,2.32249
6741,29104,-41.375,173.875,9414,2.32248
6742,28580,-41.375,174.025,8890,2.31343
6743,28088,-41.475,174.025,8398,1.59421
6744,27555,-41.425,173.975,7865,2.26772
6745,27539,-41.525,173.875,7849,2.31724
6746,27535,-41.425,173.825,7845,2.32073
6747,27021,-41.525,173.975,7331,2.31725
6748,26999,-41.375,173.825,7309,2.32248
6749,21527,-41.375,174.075,6815,9.75111
6750,21512,-41.525,173.925,6800,2.31725
6751,21510,-41.425,173.925,6798,2.27176
6752,21509,-41.375,173.925,6797,2.32248
6753,30194,-41.375,174.875,10504,2.39134
6754,29702,-41.375,174.975,10012,2.43555
6755,28127,-41.375,174.925,8437,2.32284
6756,30218,-41.375,175.025,10528,1.60657
6757,29751,-41.425,175.275,10061,2.3214
6758,29730,-41.375,175.175,10040,2.67025
6759,29179,-41.375,175.075,9489,1.47085
6760,28695,-41.475,175.275,9005,2.31969
6761,28680,-41.425,175.225,8990,2.23464
6762,28182,-41.375,175.225,8492,2.32307
6763,27133,-41.525,175.275,7443,2.31798
6764,27120,-41.325,175.225,7430,2.32478
6765,27119,-41.475,175.225,7429,1.74547
6766,27118,-41.525,175.225,7428,2.28259
6767,30866,-41.475,175.475,11176,2.31989
6768,30834,-41.325,175.325,11144,2.32487
6769,30833,-41.375,175.325,11143,2.32316
6770,30306,-41.325,175.475,10616,2.325
6771,30293,-41.325,175.425,10603,2.32496
6772,30292,-41.375,175.425,10602,2.32325
6773,29795,-41.425,175.475,10105,2.32159
6774,29794,-41.525,175.475,10104,2.17049
6775,29771,-41.325,175.375,10081,2.32491
6776,29770,-41.375,175.375,10080,2.3232
6777,29284,-41.325,175.525,9594,2.32505
6778,29283,-41.375,175.525,9593,2.32335
6779,29282,-41.475,175.525,9592,2.45398
6780,29246,-41.525,175.375,9556,2.92326
6781,28723,-41.475,175.375,9033,2.31978
6782,28247,-41.425,175.525,8557,2.32164
6783,28241,-41.375,175.475,8551,2.3233
6784,28224,-41.525,175.425,8534,3.194
6785,27728,-41.475,175.575,8038,2.06716
6786,27668,-41.325,175.275,7978,2.32482
6787,27667,-41.375,175.275,7977,2.32311
6788,27167,-41.475,175.425,7477,2.31983
6789,27153,-41.425,175.375,7463,2.32149
6790,27145,-41.425,175.325,7455,2.32145
6791,27144,-41.475,175.325,7454,2.31974
6792,27143,-41.525,175.325,7453,2.31802
6793,30348,-41.375,175.625,10658,2.32345
6794,30338,-41.425,175.575,10648,2.3217
6795,29847,-41.325,175.675,10157,2.32521
6796,29846,-41.375,175.675,10156,2.77695
6797,29830,-41.425,175.625,10140,3.01588
6798,29820,-41.375,175.575,10130,2.3234
6799,29311,-41.325,175.625,9621,2.32516
6800,28831,-41.325,175.775,9141,2.87857
6801,28817,-41.325,175.725,9127,2.32527
6802,28309,-41.325,175.825,8619,2.44716
6803,27196,-41.325,175.575,7506,2.3251
6804,30965,-41.225,175.925,11275,3.35202
6805,30406,-41.125,175.875,10716,2.33221
6806,29381,-41.125,175.975,9691,2.33233
6807,29365,-41.125,175.925,9675,2.33227
6808,28854,-41.225,175.875,9164,2.32883
6809,28355,-41.125,176.025,8665,2.91625
6810,27804,-41.275,175.875,8114,1.79735
6811,27276,-41.175,175.925,7586,2.33058
6812,27266,-41.175,175.875,7576,2.33052
6813,30893,-41.225,175.575,11203,2.32851
6814,30359,-41.125,175.675,10669,2.332
6815,30358,-41.275,175.675,10668,2.32691
6816,30349,-41.125,175.625,10659,2.33195
6817,30339,-41.175,175.575,10649,2.33021
6818,29870,-41.225,175.775,10180,2.32872
6819,29869,-41.275,175.775,10179,2.32702
6820,29345,-41.125,175.825,9655,2.33216
6821,29344,-41.225,175.825,9654,2.32877
6822,29312,-41.225,175.625,9622,2.32856
6823,28832,-41.175,175.775,9142,2.33041
6824,28802,-41.175,175.675,9112,2.33031
6825,28801,-41.225,175.675,9111,2.32861
6826,28790,-41.275,175.625,9100,2.32686
6827,28302,-41.125,175.775,8612,2.33211
6828,28292,-41.275,175.725,8602,2.32696
6829,28261,-41.125,175.575,8571,2.33191
6830,27796,-41.275,175.825,8106,2.32708
6831,27770,-41.125,175.725,8080,2.33205
6832,27729,-41.275,175.575,8039,2.32681
6833,27253,-41.175,175.825,7563,2.33047
6834,27230,-41.175,175.725,7540,2.33036
6835,27207,-41.175,175.625,7517,2.33026
6836,30857,-41.275,175.425,11167,2.32666
6837,30842,-41.125,175.375,11152,2.33173
6838,30835,-41.175,175.325,11145,2.32999
6839,30822,-41.225,175.275,11132,2.32824
6840,30323,-41.125,175.525,10633,2.33186
6841,30322,-41.275,175.525,10632,2.32676
6842,30308,-41.175,175.475,10618,2.33012
6843,30307,-41.275,175.475,10617,2.32671
6844,30265,-41.125,175.275,10575,2.33165
6845,29796,-41.125,175.475,10106,2.33182
6846,29762,-41.275,175.325,10072,2.32657
6847,29273,-41.225,175.475,9583,2.32841
6848,29263,-41.125,175.425,9573,2.33177
6849,29221,-41.175,175.275,9531,2.32995
6850,28761,-41.175,175.525,9071,2.33016
6851,28724,-41.225,175.375,9034,2.32832
6852,28708,-41.225,175.325,9018,2.32828
6853,28211,-41.175,175.375,8521,2.33003
6854,28201,-41.125,175.325,8511,2.33169
6855,27719,-41.225,175.525,8029,2.32846
6856,27168,-41.175,175.425,7478,2.33007
6857,27154,-41.275,175.375,7464,2.32662
6858,27134,-41.275,175.275,7444,2.32653
6859,30764,-41.275,174.975,11074,2.32631
6860,30242,-41.325,175.175,10552,2.32474
6861,30237,-41.125,175.125,10547,2.33155
6862,30228,-41.125,175.075,10538,2.33152
6863,29722,-41.325,175.125,10032,2.3247
6864,29714,-41.225,175.075,10024,2.32809
6865,29713,-41.275,175.075,10023,2.32638
6866,29712,-41.325,175.075,10022,2.32466
6867,29203,-41.125,175.175,9513,2.33158
6868,29180,-41.175,175.075,9490,2.3298
6869,28185,-41.125,175.225,8495,2.33162
6870,28184,-41.225,175.225,8494,2.3282
6871,28183,-41.275,175.225,8493,2.32649
6872,28170,-41.175,175.175,8480,2.32987
6873,28169,-41.275,175.175,8479,2.32645
6874,28160,-41.175,175.125,8470,2.32984
6875,28140,-41.225,175.025,8450,2.32806
6876,28139,-41.275,175.025,8449,2.32634
6877,28134,-41.125,174.975,8444,2.33145
6878,28133,-41.225,174.975,8443,2.32803
6879,27657,-41.175,175.225,7967,2.32991
6880,27620,-41.175,175.025,7930,2.32977
6881,27619,-41.325,175.025,7929,2.32463
6882,27106,-41.225,175.175,7416,2.32816
6883,27095,-41.275,175.125,7405,2.32641
6884,27080,-41.125,175.025,7390,2.33148
6885,27069,-41.175,174.975,7379,2.32974
6886,27068,-41.325,174.975,7378,2.32459
6887,30748,-41.225,174.925,11058,2.31546
6888,30734,-41.325,174.825,11044,1.31057
6889,30204,-41.325,174.925,10514,3.15083
6890,30196,-41.175,174.875,10506,2.32968
6891,30195,-41.225,174.875,10505,1.47317
6892,30178,-41.225,174.775,10488,2.32791
6893,29694,-41.175,174.925,10004,2.32971
6894,29677,-41.175,174.825,9987,2.32966
6895,29144,-41.125,174.875,9454,2.02406
6896,28602,-41.275,174.775,8912,1.96297
6897,28108,-41.175,174.775,8418,2.45358
6898,28107,-41.325,174.775,8417,2.07215
6899,27607,-41.125,174.925,7917,2.25208
6900,27590,-41.125,174.825,7900,2.27351
6901,27058,-41.275,174.925,7368,2.17821
6902,24935,-41.325,174.725,7207,2.57009
6903,24930,-41.275,174.725,7206,2.32617
6904,24886,-41.225,174.725,7205,2.40713
6905,21778,-41.325,174.675,7066,2.34515
6906,21777,-41.275,174.675,7065,2.62491
6907,21680,-41.125,174.375,6968,3.93411
6908,30173,-41.125,174.125,10483,2.74281
6909,30172,-41.275,174.125,10482,2.41962
6910,28595,-41.175,174.125,8905,2.3898
6911,27579,-41.175,174.175,7889,2.0869
6912,27578,-41.325,174.175,7888,1.94362
6913,27033,-41.275,174.175,7343,1.91141
6914,21556,-41.275,174.225,6844,2.86561
6915,30690,-41.275,173.825,11000,1.80239
6916,30689,-41.325,173.825,10999,2.32423
6917,29099,-41.175,173.825,9409,2.78399
6918,28581,-41.325,174.025,8891,2.89364
6919,28090,-41.125,174.025,8400,2.89448
6920,28089,-41.225,174.025,8399,1.34907
6921,28082,-41.175,173.975,8392,2.35461
6922,28066,-41.225,173.825,8376,2.49841
6923,27022,-41.325,173.975,7332,3.45987
6924,27012,-41.275,173.875,7322,3.56628
6925,27011,-41.325,173.875,7321,2.32423
6926,27000,-41.125,173.825,7310,2.34224
6927,21526,-41.325,174.075,6814,2.68545
6928,21508,-41.325,173.925,6796,2.97941
6929,21507,-41.175,173.925,6795,3.22222
6930,21506,-41.125,173.925,6794,3.04431
6931,21458,-41.275,174.075,6746,2.72697
6932,21457,-41.225,174.075,6745,1.15017
6933,21456,-41.175,174.075,6744,1.96328
6934,21455,-41.125,174.075,6743,2.33119
6935,30680,-41.175,173.675,10990,2.32949
6936,30679,-41.175,173.625,10989,2.3295
6937,30140,-41.225,173.675,10450,2.32774
6938,29629,-41.325,173.675,9939,2.32424
6939,29088,-41.275,173.625,9398,2.326
6940,28560,-41.125,173.675,8870,2.50706
6941,28559,-41.275,173.675,8869,2.30488
6942,28555,-41.125,173.625,8865,2.53374
6943,27526,-41.325,173.625,7836,2.32425
6944,21562,-41.325,173.775,6850,2.64397
6945,21561,-41.225,173.775,6849,2.88513
6946,21560,-41.125,173.775,6848,2.33292
6947,21485,-41.325,173.725,6773,2.32423
6948,21484,-41.275,173.725,6772,2.77199
6949,21483,-41.225,173.725,6771,2.32773
6950,21482,-41.175,173.725,6770,3.16161
6951,21481,-41.125,173.725,6769,2.33122
6952,20647,-41.325,173.575,5939,2.32425
6953,20646,-41.275,173.575,5938,2.32601
6954,20645,-41.225,173.575,5937,2.32776
6955,20644,-41.175,173.575,5936,2.32951
6956,20643,-41.125,173.575,5935,2.33126
6957,20517,-41.325,173.525,5809,2.32426
6958,20516,-41.275,173.525,5808,2.32602
6959,20515,-41.225,173.525,5807,2.32777
6960,20514,-41.175,173.525,5806,2.32952
6961,20513,-41.125,173.525,5805,1.84787
6962,20721,-41.325,173.275,6012,2.32434
6963,20719,-41.275,173.275,6011,1.80903
6964,20668,-41.325,173.425,5960,2.32429
6965,20667,-41.275,173.425,5959,2.32605
6966,20641,-41.225,173.425,5933,2.3278
6967,20640,-41.175,173.425,5932,2.70437
6968,20596,-41.325,173.225,5888,2.54492
6969,20551,-41.325,173.375,5843,2.3243
6970,20550,-41.275,173.375,5842,2.32606
6971,20399,-41.325,173.475,5691,2.32428
6972,20393,-41.325,173.325,5685,2.32432
6973,20392,-41.275,173.325,5684,2.57622
6974,20299,-41.275,173.475,5591,2.32603
6975,20298,-41.225,173.475,5590,2.32778
6976,20297,-41.175,173.475,5589,1.91168
6977,20301,-41.325,173.125,5593,2.98967
6978,20300,-41.275,173.125,5592,2.54522
6979,20275,-41.325,173.075,5567,2.65523
6980,20274,-41.225,173.075,5566,2.12521
6981,20210,-41.325,172.975,5503,2.32447
6982,20209,-41.275,172.975,5502,2.32624
6983,20208,-41.225,172.975,5501,2.32801
6984,20207,-41.175,172.975,5500,2.32978
6985,20206,-41.125,172.975,5499,3.34514
6986,20168,-41.325,173.025,5462,2.32445
6987,20167,-41.275,173.025,5461,3.15303
6988,20165,-41.175,173.025,5459,2.06224
6989,19990,-41.325,172.925,5285,2.3245
6990,19989,-41.275,172.925,5284,2.32627
6991,19988,-41.225,172.925,5283,2.32804
6992,19987,-41.175,172.925,5282,2.32981
6993,19986,-41.125,172.925,5281,2.33158
6994,21227,-41.325,172.725,6515,2.32463
6995,21226,-41.275,172.725,6514,2.32641
6996,21224,-41.175,172.725,6512,2.32996
6997,21223,-41.125,172.725,6511,2.33173
6998,21142,-41.325,172.875,6432,2.32453
6999,21141,-41.275,172.875,6431,2.3263
7000,21140,-41.225,172.875,6430,2.32808
7001,21139,-41.175,172.875,6429,2.32985
7002,21138,-41.125,172.875,6428,2.33162
7003,20927,-41.325,172.825,6217,2.32456
7004,20926,-41.275,172.825,6216,2.32634
7005,20925,-41.225,172.825,6215,2.32811
7006,20924,-41.175,172.825,6214,2.32988
7007,20923,-41.125,172.825,6213,2.33165
7008,20921,-41.325,172.675,6211,2.32466
7009,20920,-41.275,172.675,6210,2.32644
7010,20919,-41.225,172.675,6209,2.32822
7011,20918,-41.175,172.675,6208,2.33
7012,20917,-41.125,172.675,6207,2.33177
7013,20072,-41.325,172.625,5367,2.3247
7014,20071,-41.275,172.625,5366,2.32648
7015,20070,-41.225,172.625,5365,2.32826
7016,20069,-41.175,172.625,5364,2.33004
7017,20068,-41.125,172.625,5363,2.33182
7018,19967,-41.325,172.775,5262,2.32459
7019,19966,-41.275,172.775,5261,2.32637
7020,19965,-41.225,172.775,5260,2.32815
7021,19964,-41.175,172.775,5259,2.32992
7022,19963,-41.125,172.775,5258,2.33169
7023,21394,-41.325,172.375,6682,2.32491
7024,21393,-41.275,172.375,6681,2.3267
7025,21392,-41.225,172.375,6680,2.32849
7026,21391,-41.175,172.375,6679,2.33027
7027,21390,-41.125,172.375,6678,2.33206
7028,21334,-41.325,172.575,6622,2.32474
7029,21333,-41.275,172.575,6621,2.32652
7030,21332,-41.225,172.575,6620,2.3283
7031,21331,-41.175,172.575,6619,2.33008
7032,21330,-41.125,172.575,6618,2.33186
7033,21088,-41.325,172.525,6378,2.32478
7034,21087,-41.275,172.525,6377,2.32656
7035,21086,-41.225,172.525,6376,2.32835
7036,21085,-41.175,172.525,6375,2.33013
7037,21084,-41.125,172.525,6374,2.33191
7038,21068,-41.325,172.325,6358,2.32496
7039,21067,-41.275,172.325,6357,2.32675
7040,21066,-41.225,172.325,6356,2.32854
7041,21065,-41.175,172.325,6355,2.33032
7042,21064,-41.125,172.325,6354,2.33211
7043,20778,-41.325,172.475,6068,2.32482
7044,20777,-41.275,172.475,6067,2.32661
7045,20776,-41.225,172.475,6066,2.32839
7046,20775,-41.175,172.475,6065,2.33018
7047,20774,-41.125,172.475,6064,2.33196
7048,19921,-41.325,172.425,5216,2.32487
7049,19920,-41.275,172.425,5215,2.32665
7050,19918,-41.175,172.425,5213,2.33022
7051,19917,-41.125,172.425,5212,2.33201
7052,20979,-41.325,172.275,6269,2.325
7053,20978,-41.275,172.275,6268,2.3268
7054,20977,-41.225,172.275,6267,2.32859
7055,20976,-41.175,172.275,6266,2.33038
7056,20975,-41.125,172.275,6265,2.33217
7057,20757,-41.325,172.225,6047,2.32505
7058,20756,-41.275,172.225,6046,2.3224
7059,20755,-41.225,172.225,6045,2.30849
7060,20754,-41.175,172.225,6044,2.33043
7061,20753,-41.125,172.225,6043,2.33222
7062,19204,-41.325,172.175,4501,2.3251
7063,19203,-41.275,172.175,4500,2.26847
7064,19202,-41.225,172.175,4499,2.32545
7065,19201,-41.175,172.175,4498,2.33049
7066,19200,-41.125,172.175,4497,2.33228
7067,19030,-41.325,172.125,4329,3.1213
7068,19029,-41.275,172.125,4328,2.28338
7069,19027,-41.175,172.125,4326,2.15872
7070,19026,-41.125,172.125,4325,2.23265
7071,20974,-41.075,172.275,6264,2.33395
7072,20973,-41.025,172.275,6263,2.33574
7073,20972,-40.975,172.275,6262,2.33753
7074,20971,-40.925,172.275,6261,2.33931
7075,20752,-41.075,172.225,6042,2.33401
7076,20751,-41.025,172.225,6041,2.3358
7077,20750,-40.975,172.225,6040,2.33759
7078,20749,-40.925,172.225,6039,2.33938
7079,19199,-41.075,172.175,4496,2.33407
7080,19197,-40.975,172.175,4494,2.33765
7081,19196,-40.925,172.175,4493,2.33944
7082,19025,-41.075,172.125,4324,2.14057
7083,19024,-41.025,172.125,4323,1.90567
7084,19023,-40.975,172.125,4322,2.20703
7085,19022,-40.925,172.125,4321,2.91182
7086,21389,-41.075,172.375,6677,2.33384
7087,21388,-41.025,172.375,6676,2.33563
7088,21387,-40.975,172.375,6675,2.33741
7089,21386,-40.925,172.375,6674,2.33919
